NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.0476619261508601,0,-7.88144764721583,0.009,533.578589695138,0.05,2438000,1,0,1.73235028275825,1.674
0.01,0.0484566248094507,0,-7.9649749478516,0.009,533.438125715059,0.05,2438000,1,0,1.72500352877804,1.674
0.02,0.0492816708715148,0,-8.04430614447917,0.009,533.299260532162,0.05,2438000,1,0,1.71320375893676,1.674
0.03,0.0500502222666562,0,-8.11902870252587,0.009,533.168372594313,0.05,2438000,1,0,1.70413112380157,1.674
0.0399999999999999,0.0508508221529096,0,-8.1893002270889,0.009,533.047569524132,0.05,2438000,1,0,1.6906996947278,1.674
0.0499999999999999,0.0516821405890304,0,-8.25545275218543,0.009,532.926235666126,0.05,2438000,1,0,1.67383589251145,1.674
0.0599999999999999,0.052475929938956,0,-8.31865095264553,0.009,532.801204098338,0.05,2438000,1,0,1.65939605107442,1.674
0.07,0.0533278655572572,0,-8.37948820838228,0.009,532.690302384441,0.05,2438000,1,0,1.64119653014214,1.674
0.08,0.054151860037872,0,-8.4382390363261,0.009,532.576143360035,0.05,2438000,1,0,1.62525818226907,1.674
0.09,0.0549585467249852,0,-8.494958133726,0.009,532.458593034641,0.05,2438000,1,0,1.61068422239868,1.674
0.1,0.0557657406455034,0,-8.55100633624379,0.009,532.329941725913,0.05,2438000,1,0,1.59708829977662,1.674
0.11,0.0565800729483307,0,-8.60827361425225,0.009,532.195104895798,0.05,2438000,1,0,1.5850158133452,1.674
0.12,0.0574523597605633,0,-8.66829821851273,0.009,532.057815960386,0.05,2438000,1,0,1.57263874244097,1.674
0.13,0.0582817482354359,0,-8.73231882713597,0.009,531.92658246652,0.05,2438000,1,0,1.56539016768115,1.674
0.14,0.0591571836062434,0,-8.80042260037838,0.009,531.794016665538,0.05,2438000,1,0,1.55884829702348,1.674
0.15,0.0599484677180103,0,-8.87179569643579,0.009,531.649510337665,0.05,2438000,1,0,1.55827889467068,1.674
0.16,0.0607701858340759,0,-8.94524414324857,0.009,531.508673364089,0.05,2438000,1,0,1.55779964904932,1.674
0.17,0.0615888729212581,0,-9.01910716006503,0.009,531.368208524762,0.05,2438000,1,0,1.55806260423085,1.674
0.18,0.0624536069043752,0,-9.09183708079947,0.009,531.21107936718,0.05,2438000,1,0,1.55646465882362,1.674
0.19,0.0632421074181879,0,-9.16269471732456,0.009,531.042734830101,0.05,2438000,1,0,1.55747378745461,1.674
0.2,0.0640749104398843,0,-9.23139961457482,0.009,530.867574735489,0.05,2438000,1,0,1.55627666017456,1.674
0.21,0.0648510332214609,0,-9.29747727114804,0.009,530.69656021272,0.05,2438000,1,0,1.55641996149922,1.674
0.22,0.065697778976021,0,-9.3597568422655,0.009,530.521331219241,0.05,2438000,1,0,1.55289818753812,1.674
0.23,0.0665104844204884,0,-9.41703096684879,0.009,530.346512525677,0.05,2438000,1,0,1.54901212687167,1.674
0.24,0.067353265094407,0,-9.46906527070418,0.009,530.164467405556,0.05,2438000,1,0,1.54260698633108,1.674
0.25,0.0681738140993319,0,-9.51648049545837,0.009,529.978103182726,0.05,2438000,1,0,1.53572822486042,1.674
0.26,0.0689719829767054,0,-9.56054305112001,0.009,529.795787294107,0.05,2438000,1,0,1.52882429519802,1.674
0.27,0.0698150048957801,0,-9.60251876216763,0.009,529.614956540307,0.05,2438000,1,0,1.52042097982617,1.674
0.28,0.0706053611415622,0,-9.64352006836179,0.009,529.43530013458,0.05,2438000,1,0,1.51373666429942,1.674
0.29,0.0714008886937659,0,-9.68408840946689,0.009,529.265895750495,0.05,2438000,1,0,1.50723257930036,1.674
