NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.018839485009131,0,-1.98875448294142,0.009,284.530682697659,0.04,2438000,1,0,2.00136736841657,1.674
0.01,0.0191890987263993,0,-2.01079981181815,0.009,284.58488855035,0.04,2438000,1,0,1.92393574361337,1.674
0.02,0.0195168581068408,0,-2.0318792062139,0.009,284.63556437915,0.04,2438000,1,0,1.86394321039928,1.674
0.03,0.0198090307338818,0,-2.05209311023228,0.009,284.677457413738,0.04,2438000,1,0,1.82564829149488,1.674
0.04,0.0201330972077041,0,-2.07174298001922,0.009,284.711896158174,0.04,2438000,1,0,1.77175679530757,1.674
0.0499999999999998,0.0204943711075136,0,-2.09150972750494,0.009,284.740864129435,0.04,2438000,1,0,1.70794105083732,1.674
0.0599999999999998,0.0208591090403328,0,-2.11180430278473,0.009,284.768194207671,0.04,2438000,1,0,1.65365320676782,1.674
0.0699999999999998,0.0211980028125909,0,-2.13389595891762,0.009,284.797776540774,0.04,2438000,1,0,1.62374815077848,1.674
0.0799999999999998,0.0215228486938403,0,-2.15768234986805,0.009,284.819500597713,0.04,2438000,1,0,1.60929669314093,1.674
0.0899999999999999,0.0218881309747038,0,-2.18373105487718,0.009,284.838886542671,0.04,2438000,1,0,1.5920741445123,1.674
0.0999999999999999,0.0222440727379878,0,-2.21215591047002,0.009,284.857322889877,0.04,2438000,1,0,1.58924595304079,1.674
0.11,0.0226054394243958,0,-2.24296141072097,0.009,284.869791839623,0.04,2438000,1,0,1.59481826885768,1.674
0.12,0.0229768456207584,0,-2.27602201565962,0.009,284.881275368829,0.04,2438000,1,0,1.60633258665262,1.674
0.13,0.0233915398581947,0,-2.31137003681481,0.009,284.891394797053,0.04,2438000,1,0,1.61359237977826,1.674
0.14,0.0237909861646155,0,-2.3485478256911,0.009,284.90715719581,0.04,2438000,1,0,1.63252564585962,1.674
0.15,0.0241502620596711,0,-2.38669933941003,0.009,284.921586753283,0.04,2438000,1,0,1.6670940475164,1.674
0.16,0.0245487743143339,0,-2.42480191484524,0.009,284.93411039541,0.04,2438000,1,0,1.68974497990736,1.674
0.17,0.0249608581554666,0,-2.46227663403531,0.009,284.942768322823,0.04,2438000,1,0,1.70610456799176,1.674
